Date,Unit,Amount Of Patients,Occupation Rate
2022-08-04 07:00:00,5,35,0.875
2022-08-04 07:00:00,1,33,0.825
2022-08-04 07:00:00,3,20,0.5
2022-08-05 07:00:00,4,30,0.75
2022-08-05 07:00:00,5,31,0.775
2022-08-05 07:00:00,1,31,0.775
2022-08-05 07:00:00,3,25,0.625
2022-08-06 07:00:00,4,26,0.65
2022-08-06 07:00:00,2,1,0.025
2022-08-06 07:00:00,5,30,0.75
2022-08-06 07:00:00,1,32,0.8
2022-08-06 07:00:00,3,24,0.6
2022-08-07 07:00:00,4,31,0.775
2022-08-07 07:00:00,2,1,0.025
2022-08-07 07:00:00,5,34,0.85
2022-08-07 07:00:00,1,41,1.025
2022-08-07 07:00:00,3,33,0.825
2022-08-08 07:00:00,4,27,0.675
2022-08-08 07:00:00,2,1,0.025
2022-08-08 07:00:00,5,38,0.95
2022-08-08 07:00:00,1,38,0.95
2022-08-08 07:00:00,3,31,0.775
2022-08-09 07:00:00,4,27,0.675
2022-08-09 07:00:00,2,1,0.025
2022-08-09 07:00:00,5,37,0.925
2022-08-09 07:00:00,1,30,0.75
2022-08-09 07:00:00,3,28,0.7
2022-08-10 07:00:00,4,26,0.65
2022-08-10 07:00:00,2,1,0.025
2022-08-10 07:00:00,5,42,1.05
2022-08-10 07:00:00,1,34,0.85
2022-08-10 07:00:00,3,35,0.875
2022-08-11 07:00:00,4,28,0.7
2022-08-11 07:00:00,2,1,0.025
2022-08-11 07:00:00,5,38,0.95
2022-08-11 07:00:00,1,27,0.675
2022-08-11 07:00:00,3,28,0.7
2022-08-12 07:00:00,4,27,0.675
2022-08-12 07:00:00,2,1,0.025
2022-08-12 07:00:00,5,38,0.95
2022-08-12 07:00:00,1,34,0.85
2022-08-12 07:00:00,3,29,0.725
2022-08-13 07:00:00,4,28,0.7
2022-08-13 07:00:00,2,1,0.025
2022-08-13 07:00:00,5,40,1.0
2022-08-13 07:00:00,1,37,0.925
2022-08-13 07:00:00,3,31,0.775
2022-08-14 07:00:00,4,27,0.675
2022-08-14 07:00:00,2,1,0.025
2022-08-14 07:00:00,5,45,1.125
2022-08-14 07:00:00,1,37,0.925
2022-08-14 07:00:00,3,35,0.875
2022-08-15 07:00:00,4,28,0.7
2022-08-15 07:00:00,2,1,0.025
2022-08-15 07:00:00,5,41,1.025
2022-08-15 07:00:00,1,31,0.775
2022-08-15 07:00:00,3,26,0.65
2022-08-16 07:00:00,4,25,0.625
2022-08-16 07:00:00,2,11,0.275
2022-08-16 07:00:00,5,42,1.05
2022-08-16 07:00:00,1,32,0.8
2022-08-16 07:00:00,3,28,0.7
2022-08-17 07:00:00,4,30,0.75
2022-08-17 07:00:00,2,14,0.35
2022-08-17 07:00:00,5,33,0.825
2022-08-17 07:00:00,1,33,0.825
2022-08-17 07:00:00,3,35,0.875
2022-08-18 07:00:00,4,26,0.65
2022-08-18 07:00:00,2,15,0.375
2022-08-18 07:00:00,5,33,0.825
2022-08-18 07:00:00,1,32,0.8
2022-08-18 07:00:00,3,27,0.675
2022-08-19 07:00:00,4,24,0.6
2022-08-19 07:00:00,2,17,0.425
2022-08-19 07:00:00,5,31,0.775
2022-08-19 07:00:00,1,25,0.625
2022-08-19 07:00:00,3,28,0.7
2022-08-20 07:00:00,4,26,0.65
2022-08-20 07:00:00,2,17,0.425
2022-08-20 07:00:00,5,33,0.825
2022-08-20 07:00:00,1,27,0.675
2022-08-20 07:00:00,3,30,0.75
2022-08-21 07:00:00,4,28,0.7
2022-08-21 07:00:00,2,17,0.425
2022-08-21 07:00:00,5,37,0.925
2022-08-21 07:00:00,1,31,0.775
2022-08-21 07:00:00,3,28,0.7
2022-08-22 07:00:00,4,24,0.6
2022-08-22 07:00:00,2,18,0.45
2022-08-22 07:00:00,5,35,0.875
2022-08-22 07:00:00,1,30,0.75
2022-08-22 07:00:00,3,28,0.7
2022-08-23 07:00:00,4,23,0.575
2022-08-23 07:00:00,2,17,0.425
2022-08-23 07:00:00,5,42,1.05
2022-08-23 07:00:00,1,28,0.7
2022-08-23 07:00:00,3,31,0.775
2022-08-24 07:00:00,4,22,0.55
2022-08-24 07:00:00,2,18,0.45
2022-08-24 07:00:00,5,36,0.9
2022-08-24 07:00:00,1,28,0.7
2022-08-24 07:00:00,3,29,0.725
2022-08-25 07:00:00,4,22,0.55
2022-08-25 07:00:00,2,14,0.35
2022-08-25 07:00:00,5,39,0.975
2022-08-25 07:00:00,1,31,0.775
2022-08-25 07:00:00,3,23,0.575
2022-08-26 07:00:00,4,18,0.45
2022-08-26 07:00:00,2,19,0.475
2022-08-26 07:00:00,5,30,0.75
2022-08-26 07:00:00,1,28,0.7
2022-08-26 07:00:00,3,22,0.55
2022-08-27 07:00:00,4,18,0.45
2022-08-27 07:00:00,2,17,0.425
2022-08-27 07:00:00,5,28,0.7
2022-08-27 07:00:00,1,21,0.525
2022-08-27 07:00:00,3,18,0.45
2022-08-28 07:00:00,4,20,0.5
2022-08-28 07:00:00,2,18,0.45
2022-08-28 07:00:00,5,31,0.775
2022-08-28 07:00:00,1,24,0.6
2022-08-28 07:00:00,3,21,0.525
2022-08-29 07:00:00,4,21,0.525
2022-08-29 07:00:00,2,22,0.55
2022-08-29 07:00:00,5,32,0.8
2022-08-29 07:00:00,1,29,0.725
2022-08-29 07:00:00,3,19,0.475
2022-08-30 07:00:00,4,21,0.525
2022-08-30 07:00:00,2,23,0.575
2022-08-30 07:00:00,5,26,0.65
2022-08-30 07:00:00,1,23,0.575
2022-08-30 07:00:00,3,17,0.425
2022-08-31 07:00:00,4,25,0.625
2022-08-31 07:00:00,2,25,0.625
2022-08-31 07:00:00,5,28,0.7
2022-08-31 07:00:00,1,24,0.6
2022-08-31 07:00:00,3,19,0.475
2022-09-01 07:00:00,4,24,0.6
2022-09-01 07:00:00,2,21,0.525
2022-09-01 07:00:00,5,30,0.75
2022-09-01 07:00:00,1,22,0.55
2022-09-01 07:00:00,3,20,0.5
2022-09-02 07:00:00,4,27,0.675
2022-09-02 07:00:00,2,21,0.525
2022-09-02 07:00:00,5,31,0.775
2022-09-02 07:00:00,1,26,0.65
2022-09-02 07:00:00,3,24,0.6
2022-09-03 07:00:00,4,26,0.65
2022-09-03 07:00:00,2,23,0.575
2022-09-03 07:00:00,5,27,0.675
2022-09-03 07:00:00,1,26,0.65
2022-09-03 07:00:00,3,26,0.65
2022-09-04 07:00:00,4,27,0.675
2022-09-04 07:00:00,2,23,0.575
2022-09-04 07:00:00,5,32,0.8
2022-09-04 07:00:00,1,27,0.675
2022-09-04 07:00:00,3,28,0.7
2022-09-05 07:00:00,4,26,0.65
2022-09-05 07:00:00,2,24,0.6
2022-09-05 07:00:00,5,34,0.85
2022-09-05 07:00:00,1,28,0.7
2022-09-05 07:00:00,3,29,0.725
2022-09-06 07:00:00,4,30,0.75
2022-09-06 07:00:00,2,24,0.6
2022-09-06 07:00:00,5,30,0.75
2022-09-06 07:00:00,1,32,0.8
2022-09-06 07:00:00,3,27,0.675
2022-09-07 07:00:00,4,23,0.575
2022-09-07 07:00:00,2,22,0.55
2022-09-07 07:00:00,5,23,0.575
2022-09-07 07:00:00,1,30,0.75
2022-09-07 07:00:00,3,25,0.625
2022-09-08 07:00:00,4,20,0.5
2022-09-08 07:00:00,2,24,0.6
2022-09-08 07:00:00,5,30,0.75
2022-09-08 07:00:00,1,28,0.7
2022-09-08 07:00:00,3,27,0.675
2022-09-09 07:00:00,4,17,0.425
2022-09-09 07:00:00,2,23,0.575
2022-09-09 07:00:00,5,26,0.65
2022-09-09 07:00:00,1,31,0.775
2022-09-09 07:00:00,3,20,0.5
2022-09-10 07:00:00,4,17,0.425
2022-09-10 07:00:00,2,24,0.6
2022-09-10 07:00:00,5,22,0.55
2022-09-10 07:00:00,1,25,0.625
2022-09-10 07:00:00,3,26,0.65
2022-09-11 07:00:00,4,15,0.375
2022-09-11 07:00:00,2,24,0.6
2022-09-11 07:00:00,5,26,0.65
2022-09-11 07:00:00,1,31,0.775
2022-09-11 07:00:00,3,29,0.725
2022-09-12 07:00:00,4,29,0.725
2022-09-12 07:00:00,2,25,0.625
2022-09-12 07:00:00,5,39,0.975
2022-09-12 07:00:00,1,40,1.0
2022-09-12 07:00:00,3,35,0.875
2022-09-13 07:00:00,4,20,0.5
2022-09-13 07:00:00,2,21,0.525
2022-09-13 07:00:00,5,35,0.875
2022-09-13 07:00:00,1,30,0.75
2022-09-13 07:00:00,3,30,0.75
2022-09-14 07:00:00,4,20,0.5
2022-09-14 07:00:00,2,25,0.625
2022-09-14 07:00:00,5,35,0.875
2022-09-14 07:00:00,1,36,0.9
2022-09-14 07:00:00,3,27,0.675
2022-09-15 07:00:00,4,17,0.425
2022-09-15 07:00:00,2,23,0.575
2022-09-15 07:00:00,5,30,0.75
2022-09-15 07:00:00,1,28,0.7
2022-09-15 07:00:00,3,21,0.525
2022-09-16 07:00:00,4,20,0.5
2022-09-16 07:00:00,2,25,0.625
2022-09-16 07:00:00,5,26,0.65
2022-09-16 07:00:00,1,35,0.875
2022-09-16 07:00:00,3,25,0.625
2022-09-17 07:00:00,4,20,0.5
2022-09-17 07:00:00,2,24,0.6
2022-09-17 07:00:00,5,27,0.675
2022-09-17 07:00:00,1,33,0.825
2022-09-17 07:00:00,3,24,0.6
2022-09-18 07:00:00,4,24,0.6
2022-09-18 07:00:00,2,27,0.675
2022-09-18 07:00:00,5,33,0.825
2022-09-18 07:00:00,1,34,0.85
2022-09-18 07:00:00,3,28,0.7
2022-09-19 07:00:00,4,25,0.625
2022-09-19 07:00:00,2,34,0.85
2022-09-19 07:00:00,5,36,0.9
2022-09-19 07:00:00,1,41,1.025
2022-09-19 07:00:00,3,30,0.75
2022-09-20 07:00:00,4,21,0.525
2022-09-20 07:00:00,2,36,0.9
2022-09-20 07:00:00,5,30,0.75
2022-09-20 07:00:00,1,35,0.875
2022-09-20 07:00:00,3,31,0.775
2022-09-21 07:00:00,4,18,0.45
2022-09-21 07:00:00,2,34,0.85
2022-09-21 07:00:00,5,29,0.725
2022-09-21 07:00:00,1,28,0.7
2022-09-21 07:00:00,3,24,0.6
2022-09-22 07:00:00,4,20,0.5
2022-09-22 07:00:00,2,31,0.775
2022-09-22 07:00:00,5,28,0.7
2022-09-22 07:00:00,1,31,0.775
2022-09-22 07:00:00,3,25,0.625
2022-09-23 07:00:00,4,25,0.625
2022-09-23 07:00:00,2,23,0.575
2022-09-23 07:00:00,5,28,0.7
2022-09-23 07:00:00,1,24,0.6
2022-09-23 07:00:00,3,30,0.75
2022-09-24 07:00:00,4,23,0.575
2022-09-24 07:00:00,2,21,0.525
2022-09-24 07:00:00,5,23,0.575
2022-09-24 07:00:00,1,20,0.5
2022-09-24 07:00:00,3,30,0.75
2022-09-25 07:00:00,4,29,0.725
2022-09-25 07:00:00,2,29,0.725
2022-09-25 07:00:00,5,27,0.675
2022-09-25 07:00:00,1,21,0.525
2022-09-25 07:00:00,3,34,0.85
2022-09-26 07:00:00,4,21,0.525
2022-09-26 07:00:00,2,25,0.625
2022-09-26 07:00:00,5,25,0.625
2022-09-26 07:00:00,1,18,0.45
2022-09-26 07:00:00,3,22,0.55
2022-09-27 07:00:00,4,20,0.5
2022-09-27 07:00:00,2,29,0.725
2022-09-27 07:00:00,5,28,0.7
2022-09-27 07:00:00,1,23,0.575
2022-09-27 07:00:00,3,26,0.65
2022-09-28 07:00:00,4,23,0.575
2022-09-28 07:00:00,2,34,0.85
2022-09-28 07:00:00,5,33,0.825
2022-09-28 07:00:00,1,25,0.625
2022-09-28 07:00:00,3,32,0.8
2022-09-29 07:00:00,4,20,0.5
2022-09-29 07:00:00,2,32,0.8
2022-09-29 07:00:00,5,35,0.875
2022-09-29 07:00:00,1,22,0.55
2022-09-29 07:00:00,3,27,0.675
2022-09-30 07:00:00,4,23,0.575
2022-09-30 07:00:00,2,31,0.775
2022-09-30 07:00:00,5,40,1.0
2022-09-30 07:00:00,1,23,0.575
2022-09-30 07:00:00,3,31,0.775
2022-10-01 07:00:00,4,26,0.65
2022-10-01 07:00:00,2,31,0.775
2022-10-01 07:00:00,5,39,0.975
2022-10-01 07:00:00,1,27,0.675
2022-10-01 07:00:00,3,34,0.85
2022-10-02 07:00:00,4,26,0.65
2022-10-02 07:00:00,2,35,0.875
2022-10-02 07:00:00,5,43,1.075
2022-10-02 07:00:00,1,32,0.8
2022-10-02 07:00:00,3,33,0.825
2022-10-03 07:00:00,4,25,0.625
2022-10-03 07:00:00,2,38,0.95
2022-10-03 07:00:00,5,40,1.0
2022-10-03 07:00:00,1,27,0.675
2022-10-03 07:00:00,3,33,0.825
2022-10-04 07:00:00,4,25,0.625
2022-10-04 07:00:00,2,32,0.8
2022-10-04 07:00:00,5,39,0.975
2022-10-04 07:00:00,1,26,0.65
2022-10-04 07:00:00,3,32,0.8
2022-10-05 07:00:00,4,21,0.525
2022-10-05 07:00:00,2,26,0.65
2022-10-05 07:00:00,5,33,0.825
2022-10-05 07:00:00,1,17,0.425
2022-10-05 07:00:00,3,24,0.6
2022-10-06 07:00:00,4,24,0.6
2022-10-06 07:00:00,2,29,0.725
2022-10-06 07:00:00,5,36,0.9
2022-10-06 07:00:00,1,25,0.625
2022-10-06 07:00:00,3,27,0.675
2022-10-07 07:00:00,4,25,0.625
2022-10-07 07:00:00,2,30,0.75
2022-10-07 07:00:00,5,34,0.85
2022-10-07 07:00:00,1,26,0.65
2022-10-07 07:00:00,3,30,0.75
2022-10-08 07:00:00,4,26,0.65
2022-10-08 07:00:00,2,34,0.85
2022-10-08 07:00:00,5,37,0.925
2022-10-08 07:00:00,1,27,0.675
2022-10-08 07:00:00,3,29,0.725
2022-10-09 07:00:00,4,20,0.5
2022-10-09 07:00:00,2,35,0.875
2022-10-09 07:00:00,5,39,0.975
2022-10-09 07:00:00,1,31,0.775
2022-10-09 07:00:00,3,28,0.7
2022-10-10 07:00:00,4,21,0.525
2022-10-10 07:00:00,2,24,0.6
2022-10-10 07:00:00,5,29,0.725
2022-10-10 07:00:00,1,26,0.65
2022-10-10 07:00:00,3,24,0.6
2022-10-11 07:00:00,4,23,0.575
2022-10-11 07:00:00,2,29,0.725
2022-10-11 07:00:00,5,32,0.8
2022-10-11 07:00:00,1,28,0.7
2022-10-11 07:00:00,3,25,0.625
2022-10-12 07:00:00,4,22,0.55
2022-10-12 07:00:00,2,27,0.675
2022-10-12 07:00:00,5,38,0.95
2022-10-12 07:00:00,1,29,0.725
2022-10-12 07:00:00,3,32,0.8
2022-10-13 07:00:00,4,23,0.575
2022-10-13 07:00:00,2,32,0.8
2022-10-13 07:00:00,5,37,0.925
2022-10-13 07:00:00,1,25,0.625
2022-10-13 07:00:00,3,24,0.6
2022-10-14 07:00:00,4,18,0.45
2022-10-14 07:00:00,2,28,0.7
2022-10-14 07:00:00,5,35,0.875
2022-10-14 07:00:00,1,20,0.5
2022-10-14 07:00:00,3,25,0.625
2022-10-15 07:00:00,4,20,0.5
2022-10-15 07:00:00,2,30,0.75
2022-10-15 07:00:00,5,37,0.925
2022-10-15 07:00:00,1,23,0.575
2022-10-15 07:00:00,3,27,0.675
2022-10-16 07:00:00,4,24,0.6
2022-10-16 07:00:00,2,30,0.75
2022-10-16 07:00:00,5,41,1.025
2022-10-16 07:00:00,1,28,0.7
2022-10-16 07:00:00,3,31,0.775
2022-10-17 07:00:00,4,19,0.475
2022-10-17 07:00:00,2,30,0.75
2022-10-17 07:00:00,5,38,0.95
2022-10-17 07:00:00,1,31,0.775
2022-10-17 07:00:00,3,34,0.85
2022-10-18 07:00:00,4,24,0.6
2022-10-18 07:00:00,2,34,0.85
2022-10-18 07:00:00,5,45,1.125
2022-10-18 07:00:00,1,33,0.825
2022-10-18 07:00:00,3,36,0.9
2022-10-19 07:00:00,4,31,0.775
2022-10-19 07:00:00,2,36,0.9
2022-10-19 07:00:00,5,41,1.025
2022-10-19 07:00:00,1,36,0.9
2022-10-19 07:00:00,3,33,0.825
2022-10-20 07:00:00,4,30,0.75
2022-10-20 07:00:00,2,32,0.8
2022-10-20 07:00:00,5,37,0.925
2022-10-20 07:00:00,1,32,0.8
2022-10-20 07:00:00,3,28,0.7
2022-10-21 07:00:00,4,22,0.55
2022-10-21 07:00:00,2,31,0.775
2022-10-21 07:00:00,5,36,0.9
2022-10-21 07:00:00,1,27,0.675
2022-10-21 07:00:00,3,25,0.625
2022-10-22 07:00:00,4,26,0.65
2022-10-22 07:00:00,2,27,0.675
2022-10-22 07:00:00,5,39,0.975
2022-10-22 07:00:00,1,32,0.8
2022-10-22 07:00:00,3,27,0.675
2022-10-23 07:00:00,4,31,0.775
2022-10-23 07:00:00,2,33,0.825
2022-10-23 07:00:00,5,43,1.075
2022-10-23 07:00:00,1,34,0.85
2022-10-23 07:00:00,3,28,0.7
2022-10-24 07:00:00,4,31,0.775
2022-10-24 07:00:00,2,35,0.875
2022-10-24 07:00:00,5,41,1.025
2022-10-24 07:00:00,1,37,0.925
2022-10-24 07:00:00,3,28,0.7
2022-10-25 07:00:00,4,26,0.65
2022-10-25 07:00:00,2,35,0.875
2022-10-25 07:00:00,5,38,0.95
2022-10-25 07:00:00,1,34,0.85
2022-10-25 07:00:00,3,25,0.625
2022-10-26 07:00:00,4,24,0.6
2022-10-26 07:00:00,2,28,0.7
2022-10-26 07:00:00,5,40,1.0
2022-10-26 07:00:00,1,33,0.825
2022-10-26 07:00:00,3,29,0.725
2022-10-27 07:00:00,4,27,0.675
2022-10-27 07:00:00,2,29,0.725
2022-10-27 07:00:00,5,32,0.8
2022-10-27 07:00:00,1,36,0.9
2022-10-27 07:00:00,3,26,0.65
2022-10-28 07:00:00,4,24,0.6
2022-10-28 07:00:00,2,27,0.675
2022-10-28 07:00:00,5,29,0.725
2022-10-28 07:00:00,1,33,0.825
2022-10-28 07:00:00,3,25,0.625
2022-10-29 07:00:00,4,25,0.625
2022-10-29 07:00:00,2,28,0.7
2022-10-29 07:00:00,5,28,0.7
2022-10-29 07:00:00,1,30,0.75
2022-10-29 07:00:00,3,26,0.65
2022-10-30 07:00:00,4,24,0.6
2022-10-30 07:00:00,2,34,0.85
2022-10-30 07:00:00,5,35,0.875
2022-10-30 07:00:00,1,38,0.95
2022-10-30 07:00:00,3,31,0.775
2022-10-31 07:00:00,4,25,0.625
2022-10-31 07:00:00,2,32,0.8
2022-10-31 07:00:00,5,29,0.725
2022-10-31 07:00:00,1,35,0.875
2022-10-31 07:00:00,3,33,0.825
2022-11-01 07:00:00,4,21,0.525
2022-11-01 07:00:00,2,33,0.825
2022-11-01 07:00:00,5,32,0.8
2022-11-01 07:00:00,1,35,0.875
2022-11-01 07:00:00,3,27,0.675
2022-11-02 07:00:00,4,20,0.5
2022-11-02 07:00:00,2,28,0.7
2022-11-02 07:00:00,5,33,0.825
2022-11-02 07:00:00,1,32,0.8
2022-11-02 07:00:00,3,31,0.775
2022-11-03 07:00:00,4,22,0.55
2022-11-03 07:00:00,2,30,0.75
2022-11-03 07:00:00,5,33,0.825
2022-11-03 07:00:00,1,35,0.875
2022-11-03 07:00:00,3,30,0.75
2022-11-04 07:00:00,4,17,0.425
2022-11-04 07:00:00,2,29,0.725
2022-11-04 07:00:00,5,31,0.775
2022-11-04 07:00:00,1,29,0.725
2022-11-04 07:00:00,3,34,0.85
2022-11-05 07:00:00,4,24,0.6
2022-11-05 07:00:00,2,30,0.75
2022-11-05 07:00:00,5,28,0.7
2022-11-05 07:00:00,1,29,0.725
2022-11-05 07:00:00,3,34,0.85
2022-11-06 07:00:00,4,28,0.7
2022-11-06 07:00:00,2,34,0.85
2022-11-06 07:00:00,5,33,0.825
2022-11-06 07:00:00,1,33,0.825
2022-11-06 07:00:00,3,39,0.975
2022-11-07 07:00:00,4,25,0.625
2022-11-07 07:00:00,2,36,0.9
2022-11-07 07:00:00,5,34,0.85
2022-11-07 07:00:00,1,30,0.75
2022-11-07 07:00:00,3,28,0.7
2022-11-08 07:00:00,4,27,0.675
2022-11-08 07:00:00,2,31,0.775
2022-11-08 07:00:00,5,34,0.85
2022-11-08 07:00:00,1,31,0.775
2022-11-08 07:00:00,3,29,0.725
2022-11-09 07:00:00,4,34,0.85
2022-11-09 07:00:00,2,33,0.825
2022-11-09 07:00:00,5,40,1.0
2022-11-09 07:00:00,1,35,0.875
2022-11-09 07:00:00,3,35,0.875
2022-11-10 07:00:00,4,24,0.6
2022-11-10 07:00:00,2,26,0.65
2022-11-10 07:00:00,5,35,0.875
2022-11-10 07:00:00,1,29,0.725
2022-11-10 07:00:00,3,23,0.575
2022-11-11 07:00:00,4,23,0.575
2022-11-11 07:00:00,2,20,0.5
2022-11-11 07:00:00,5,32,0.8
2022-11-11 07:00:00,1,23,0.575
2022-11-11 07:00:00,3,20,0.5
2022-11-12 07:00:00,4,22,0.55
2022-11-12 07:00:00,2,26,0.65
2022-11-12 07:00:00,5,30,0.75
2022-11-12 07:00:00,1,21,0.525
2022-11-12 07:00:00,3,22,0.55
2022-11-13 07:00:00,4,24,0.6
2022-11-13 07:00:00,2,31,0.775
2022-11-13 07:00:00,5,33,0.825
2022-11-13 07:00:00,1,25,0.625
2022-11-13 07:00:00,3,20,0.5
2022-11-14 07:00:00,4,28,0.7
2022-11-14 07:00:00,2,33,0.825
2022-11-14 07:00:00,5,34,0.85
2022-11-14 07:00:00,1,35,0.875
2022-11-14 07:00:00,3,25,0.625
2022-11-15 07:00:00,4,30,0.75
2022-11-15 07:00:00,2,27,0.675
2022-11-15 07:00:00,5,31,0.775
2022-11-15 07:00:00,1,34,0.85
2022-11-15 07:00:00,3,21,0.525
2022-11-16 07:00:00,4,27,0.675
2022-11-16 07:00:00,2,26,0.65
2022-11-16 07:00:00,5,29,0.725
2022-11-16 07:00:00,1,27,0.675
2022-11-16 07:00:00,3,19,0.475
2022-11-17 07:00:00,4,24,0.6
2022-11-17 07:00:00,2,27,0.675
2022-11-17 07:00:00,5,24,0.6
2022-11-17 07:00:00,1,26,0.65
2022-11-17 07:00:00,3,18,0.45
2022-11-18 07:00:00,4,23,0.575
2022-11-18 07:00:00,2,24,0.6
2022-11-18 07:00:00,5,23,0.575
2022-11-18 07:00:00,1,28,0.7
2022-11-18 07:00:00,3,19,0.475
2022-11-19 07:00:00,4,24,0.6
2022-11-19 07:00:00,2,27,0.675
2022-11-19 07:00:00,5,30,0.75
2022-11-19 07:00:00,1,24,0.6
2022-11-19 07:00:00,3,23,0.575
2022-11-20 07:00:00,4,30,0.75
2022-11-20 07:00:00,2,36,0.9
2022-11-20 07:00:00,5,36,0.9
2022-11-20 07:00:00,1,35,0.875
2022-11-20 07:00:00,3,29,0.725
2022-11-21 07:00:00,4,28,0.7
2022-11-21 07:00:00,2,39,0.975
2022-11-21 07:00:00,5,33,0.825
2022-11-21 07:00:00,1,33,0.825
2022-11-21 07:00:00,3,23,0.575
2022-11-22 07:00:00,4,30,0.75
2022-11-22 07:00:00,2,36,0.9
2022-11-22 07:00:00,5,38,0.95
2022-11-22 07:00:00,1,30,0.75
2022-11-22 07:00:00,3,29,0.725
2022-11-23 07:00:00,4,26,0.65
2022-11-23 07:00:00,2,29,0.725
2022-11-23 07:00:00,5,30,0.75
2022-11-23 07:00:00,1,30,0.75
2022-11-23 07:00:00,3,26,0.65
2022-11-24 07:00:00,4,26,0.65
2022-11-24 07:00:00,2,29,0.725
2022-11-24 07:00:00,5,29,0.725
2022-11-24 07:00:00,1,30,0.75
2022-11-24 07:00:00,3,29,0.725
2022-11-25 07:00:00,4,22,0.55
2022-11-25 07:00:00,2,21,0.525
2022-11-25 07:00:00,5,31,0.775
2022-11-25 07:00:00,1,27,0.675
2022-11-25 07:00:00,3,26,0.65
2022-11-26 07:00:00,4,23,0.575
2022-11-26 07:00:00,2,21,0.525
2022-11-26 07:00:00,5,33,0.825
2022-11-26 07:00:00,1,30,0.75
2022-11-26 07:00:00,3,24,0.6
2022-11-27 07:00:00,4,27,0.675
2022-11-27 07:00:00,2,27,0.675
2022-11-27 07:00:00,5,36,0.9
2022-11-27 07:00:00,1,35,0.875
2022-11-27 07:00:00,3,29,0.725
2022-11-28 07:00:00,4,30,0.75
2022-11-28 07:00:00,2,23,0.575
2022-11-28 07:00:00,5,34,0.85
2022-11-28 07:00:00,1,34,0.85
2022-11-28 07:00:00,3,32,0.8
2022-11-29 07:00:00,4,24,0.6
2022-11-29 07:00:00,2,26,0.65
2022-11-29 07:00:00,5,33,0.825
2022-11-29 07:00:00,1,34,0.85
2022-11-29 07:00:00,3,32,0.8
2022-11-30 07:00:00,4,24,0.6
2022-11-30 07:00:00,2,31,0.775
2022-11-30 07:00:00,5,35,0.875
2022-11-30 07:00:00,1,31,0.775
2022-11-30 07:00:00,3,36,0.9
2022-12-01 07:00:00,4,23,0.575
2022-12-01 07:00:00,2,24,0.6
2022-12-01 07:00:00,5,34,0.85
2022-12-01 07:00:00,1,25,0.625
2022-12-01 07:00:00,3,29,0.725
2022-12-02 07:00:00,4,19,0.475
2022-12-02 07:00:00,2,29,0.725
2022-12-02 07:00:00,5,33,0.825
2022-12-02 07:00:00,1,22,0.55
2022-12-02 07:00:00,3,27,0.675
2022-12-03 07:00:00,4,19,0.475
2022-12-03 07:00:00,2,28,0.7
2022-12-03 07:00:00,5,30,0.75
2022-12-03 07:00:00,1,21,0.525
2022-12-03 07:00:00,3,33,0.825
2022-12-04 07:00:00,4,27,0.675
2022-12-04 07:00:00,2,33,0.825
2022-12-04 07:00:00,5,36,0.9
2022-12-04 07:00:00,1,26,0.65
2022-12-04 07:00:00,3,41,1.025
2022-12-05 07:00:00,4,35,0.875
2022-12-05 07:00:00,2,32,0.8
2022-12-05 07:00:00,5,36,0.9
2022-12-05 07:00:00,1,33,0.825
2022-12-05 07:00:00,3,36,0.9
2022-12-06 07:00:00,4,28,0.7
2022-12-06 07:00:00,2,29,0.725
2022-12-06 07:00:00,5,34,0.85
2022-12-06 07:00:00,1,29,0.725
2022-12-06 07:00:00,3,29,0.725
2022-12-07 07:00:00,4,30,0.75
2022-12-07 07:00:00,2,28,0.7
2022-12-07 07:00:00,5,34,0.85
2022-12-07 07:00:00,1,31,0.775
2022-12-07 07:00:00,3,31,0.775
2022-12-08 07:00:00,4,33,0.825
2022-12-08 07:00:00,2,27,0.675
2022-12-08 07:00:00,5,35,0.875
2022-12-08 07:00:00,1,32,0.8
2022-12-08 07:00:00,3,33,0.825
2022-12-09 07:00:00,4,31,0.775
2022-12-09 07:00:00,2,33,0.825
2022-12-09 07:00:00,5,29,0.725
2022-12-09 07:00:00,1,31,0.775
2022-12-09 07:00:00,3,32,0.8
2022-12-10 07:00:00,4,31,0.775
2022-12-10 07:00:00,2,35,0.875
2022-12-10 07:00:00,5,26,0.65
2022-12-10 07:00:00,1,29,0.725
2022-12-10 07:00:00,3,31,0.775
2022-12-11 07:00:00,4,36,0.9
2022-12-11 07:00:00,2,36,0.9
2022-12-11 07:00:00,5,31,0.775
2022-12-11 07:00:00,1,35,0.875
2022-12-11 07:00:00,3,34,0.85
2022-12-12 07:00:00,4,31,0.775
2022-12-12 07:00:00,2,34,0.85
2022-12-12 07:00:00,5,34,0.85
2022-12-12 07:00:00,1,33,0.825
2022-12-12 07:00:00,3,31,0.775
2022-12-13 07:00:00,4,32,0.8
2022-12-13 07:00:00,2,36,0.9
2022-12-13 07:00:00,5,32,0.8
2022-12-13 07:00:00,1,37,0.925
2022-12-13 07:00:00,3,33,0.825
2022-12-14 07:00:00,4,37,0.925
2022-12-14 07:00:00,2,31,0.775
2022-12-14 07:00:00,5,33,0.825
2022-12-14 07:00:00,1,34,0.85
2022-12-14 07:00:00,3,31,0.775
2022-12-15 07:00:00,4,31,0.775
2022-12-15 07:00:00,2,29,0.725
2022-12-15 07:00:00,5,34,0.85
