Date,Doctor Code,Amount Of Patients
2020-03-08,11497,1
2020-03-09,11497,2
2020-03-11,11497,3
2020-03-13,11497,1
2020-03-15,11497,1
2020-04-15,11497,1
2020-04-17,11497,1
2020-04-18,11497,1
2020-04-20,11497,1
2020-06-11,11497,1
2020-06-21,11497,1
2020-07-01,11501,1
2020-07-16,11501,1
2020-07-27,11501,1
2020-07-28,11501,1
2020-07-30,11501,2
2020-07-31,11501,1
2020-08-01,11501,1
2020-08-02,11501,6
2020-08-03,11501,5
2020-08-04,11501,5
2020-08-05,11501,2
2020-08-06,11501,1
2020-08-07,11501,3
2020-08-08,11501,3
2020-08-09,11501,4
2020-08-10,11501,3
2020-08-11,11501,3
2020-08-13,11501,1
2020-08-14,11501,4
2020-08-15,11501,1
2020-08-16,11501,5
2020-08-17,11501,6
2020-08-18,11501,5
2020-08-19,11501,3
2020-08-20,11501,1
2020-08-21,11501,2
2020-08-22,11501,1
2020-08-23,11501,2
2020-08-24,11501,4
2020-08-25,11501,3
2020-09-05,11501,4
2020-09-06,11501,2
2020-09-07,11501,3
2020-09-08,11501,9
2020-09-09,11501,2
2020-09-10,11501,1
2020-09-11,11501,2
2020-09-12,11501,2
2020-09-13,11501,2
2020-09-14,11501,6
2020-09-15,11501,3
2020-09-17,11501,1
2020-09-18,11501,4
2020-09-20,11501,3
2020-09-21,11501,5
2020-09-22,11501,4
2020-09-24,11501,1
2020-09-25,11501,2
2020-09-26,11501,1
2020-09-29,11501,1
2020-09-30,11501,1
2020-10-01,11501,4
2020-10-02,11501,3
2020-10-03,11501,2
2020-10-04,11501,2
2020-10-05,11501,1
2020-10-06,11501,1
2020-10-07,11501,2
2020-10-08,11501,9
2020-10-09,11501,1
2020-10-10,11501,1
2020-10-12,11501,5
2020-10-13,11501,3
2020-10-14,11501,4
2020-10-15,11501,1
2020-10-16,11501,1
2020-10-17,11501,8
2020-10-18,11501,3
2020-10-19,11501,5
2020-10-20,11501,3
2020-10-21,11501,3
2020-10-22,11501,2
2020-10-23,11501,1
2020-10-24,11501,2
2020-10-25,11501,3
2020-10-26,11501,1
2020-10-27,11501,2
2020-10-29,11501,2
2020-10-31,11501,2
2020-11-01,11501,4
2020-11-02,11501,5
2020-11-03,11501,1
2020-11-04,11501,4
2020-11-05,11501,2
2020-11-06,11501,2
2020-11-07,11501,3
2020-11-08,11501,2
2020-11-09,11501,7
2020-11-10,11501,4
2020-11-11,11501,1
2020-11-12,11501,3
2020-11-14,11501,2
2020-11-15,11501,8
2020-11-16,11501,6
2020-11-17,11501,4
2020-11-18,11501,5
2020-11-19,11501,3
2020-11-21,11501,4
2020-11-23,11501,3
2020-11-26,11501,1
2020-11-29,11501,5
2020-11-30,11501,4
2020-12-01,11501,6
2020-12-02,11501,6
2020-12-04,11501,2
2020-12-06,11501,6
2020-12-07,11501,3
2020-12-08,11501,10
2020-12-09,11501,5
2020-12-10,11501,2
2020-12-11,11501,1
2020-12-12,11501,2
2020-12-13,11501,6
2020-12-14,11501,1
2020-12-15,11501,4
2020-12-16,11501,4
2020-12-17,11501,2
2020-12-18,11501,6
2020-12-19,11501,7
2020-12-20,11501,7
2020-12-21,11501,7
2020-12-22,11501,10
2020-12-23,11501,4
2020-12-24,11501,1
2020-12-25,11501,3
2020-12-26,11501,6
2020-12-27,11501,5
2020-12-28,11501,5
2021-01-01,11501,1
2021-01-05,11501,1
2021-01-06,11501,1
2021-01-09,11501,1
2021-01-10,11501,1
2021-01-11,11501,2
2021-01-16,11501,1
2021-01-17,11501,1
2021-01-20,11501,1
2021-01-21,11501,1
2021-01-26,11501,1
2021-01-27,11501,1
2021-01-28,11501,1
2021-01-31,11501,1
2021-02-01,11501,2
2021-02-02,11501,3
2021-02-03,11501,2
2021-02-04,11501,2
2021-02-08,11501,1
2021-02-10,11501,2
2021-02-11,11501,1
2021-02-12,11501,1
2021-02-13,11501,1
2021-02-14,11501,1
2021-02-15,11501,2
2021-02-16,11501,1
2021-02-17,11501,3
2021-02-18,11501,5
2021-02-20,11501,2
2021-02-23,11501,3
2021-02-24,11501,2
2021-02-27,11501,1
2021-03-02,11501,1
2021-03-08,11501,3
2021-03-16,11501,1
2021-03-17,11501,1
2021-03-18,11501,2
2021-03-20,11501,1
2021-03-22,11501,1
2021-03-23,11501,1
2021-03-24,11501,3
2021-03-25,11501,1
2021-03-26,11501,1
2021-03-28,11501,1
2021-04-01,11501,1
2021-04-07,11501,1
2021-04-10,11501,2
2021-04-11,11501,2
2021-04-13,11501,3
2021-04-15,11501,1
2021-04-16,11501,1
2021-04-17,11501,3
2021-04-19,11501,1
2021-04-20,11501,3
2021-04-21,11501,1
2021-04-22,11501,3
2021-04-24,11501,2
2021-04-25,11501,3
2021-04-26,11501,1
2021-04-27,11501,3
2021-04-29,11501,2
2021-04-30,11501,1
2021-05-01,11501,1
2021-05-02,11501,2
2021-05-03,11501,3
2021-05-04,11501,1
2021-05-05,11501,1
2021-05-06,11501,2
2021-05-07,11501,1
2021-05-08,11501,1
2021-05-09,11501,2
2021-05-11,11501,2
2021-05-12,11501,1
2021-05-13,11501,2
2021-05-16,11501,1
2021-05-19,11501,1
2021-05-20,11501,4
2021-05-21,11501,2
2021-05-22,11501,1
2021-05-23,11501,1
2021-05-24,11501,4
2021-05-25,11501,1
2021-05-26,11501,3
2021-05-27,11501,3
2021-05-30,11501,5
2021-06-01,11501,2
2021-06-02,11501,1
2021-06-04,11501,1
2021-06-06,11501,1
2021-06-07,11501,1
2021-06-08,11501,1
2021-06-09,11501,1
2021-06-10,11501,1
2021-06-12,11501,1
2021-06-13,11501,1
2021-06-14,11501,1
2021-06-15,11501,1
2021-06-16,11501,1
2021-06-17,11501,1
2021-06-19,11501,1
2021-06-22,11501,3
2021-06-23,11501,1
2021-06-24,11501,4
2021-06-25,11501,3
2021-06-26,11501,1
2021-06-28,11501,2
2021-06-29,11501,2
2021-06-30,11501,1
2021-07-02,11501,1
2021-07-03,11501,1
2021-07-06,11501,2
2021-07-08,11501,1
2021-07-10,11501,1
2021-07-11,11501,1
2021-07-12,11501,1
2021-07-13,11501,2
2021-07-14,11501,1
2021-07-17,11501,2
2021-07-18,11501,3
2021-07-19,11501,3
2021-07-20,11501,1
2021-07-22,11501,2
2021-07-25,11501,1
2021-07-26,11501,5
2021-07-27,11501,1
2021-07-29,11501,1
2021-08-07,11501,1
2021-08-08,11501,1
2021-08-10,11501,1
2021-08-11,11501,1
2021-08-12,11501,1
2021-08-13,11501,1
2021-08-16,11501,1
2021-08-19,11501,1
2021-08-25,11501,1
2021-08-26,11501,1
2021-08-27,11501,2
2021-08-28,11501,1
2021-08-29,11501,2
2021-08-30,11501,2
2021-09-01,11501,1
2021-09-02,11501,1
2021-09-08,11501,1
2021-09-10,11501,1
2021-09-17,11501,1
2021-10-10,11501,1
2021-10-20,11501,1
2021-10-24,11501,2
2021-10-25,11501,2
2021-10-26,11501,2
2021-10-27,11501,2
2021-10-29,11501,1
2021-10-30,11501,1
2021-10-31,11501,1
2021-11-01,11501,1
2021-11-11,11501,1
2021-11-12,11501,3
2021-11-15,11501,1
2021-11-16,11501,1
2021-11-21,11501,1
2021-12-05,11501,1
2021-12-12,11501,1
2021-12-19,11501,1
2021-12-20,11501,1
2021-12-22,11501,2
2021-12-23,11501,2
2022-01-01,11501,1
2022-01-02,11501,2
2022-01-04,11501,1
2022-02-08,11501,1
2022-03-09,11501,1
2022-03-13,11501,3
2022-03-14,11501,1
2022-03-15,11501,1
2022-03-16,11501,1
2022-04-04,11501,1
2022-04-07,11501,1
2022-04-10,11501,3
2022-04-13,11501,1
2022-04-14,11501,1
2022-04-15,11501,2
2022-04-17,11501,1
2022-04-18,11501,2
2022-04-19,11501,2
2022-04-20,11501,2
2022-04-21,11501,1
2022-04-25,11501,1
2022-04-26,11501,2
2022-04-27,11501,1
2022-05-01,11501,1
2022-05-07,11501,1
2022-05-08,11501,1
2022-05-10,11501,2
2022-05-25,11501,1
2022-06-07,11501,1
2022-06-08,11501,7
2022-06-11,11501,1
2022-06-22,11501,1
2022-07-01,11501,1
2022-07-10,11501,1
2022-07-12,11501,2
2022-07-16,11501,1
2022-07-18,11501,1
2022-07-28,11501,1
2022-08-01,11501,1
2022-08-10,11501,2
2022-08-12,11501,1
2022-09-05,11501,3
2022-09-06,11501,1
2022-09-08,11501,1
2022-10-14,11501,1
2022-10-18,11501,1
2022-10-20,11501,1
2022-10-22,11501,2
2022-10-26,11501,5
2022-11-02,11501,4
2022-11-09,11501,2
2022-11-15,11501,6
2022-11-17,11501,4
2022-11-24,11501,1
2022-12-01,11501,4
2022-12-07,11501,2
2022-12-21,11501,2
2022-12-28,11501,1
2022-12-29,11501,2
2023-01-12,11501,1
2023-01-13,11501,1
2023-01-15,11501,1
2023-03-11,11501,1
2023-03-12,11501,1
2023-03-13,11501,2
2023-03-14,11501,2
2023-03-15,11501,1
2023-04-16,11501,1
2023-06-29,11501,1
2023-07-01,11501,1
2023-11-01,11501,1
2023-11-02,11501,1
2023-11-03,11501,1
2023-11-30,11501,5
2023-12-05,11501,2
2023-12-28,11501,3
2021-05-02,11504,1
2021-05-07,11504,1
2021-05-08,11504,2
2021-05-10,11504,1
2021-05-11,11504,1
2021-05-12,11504,1
2021-05-16,11504,1
2021-05-21,11504,1
2021-05-22,11504,2
2021-05-23,11504,2
2021-05-24,11504,2
2021-05-25,11504,2
2021-05-26,11504,3
2021-05-27,11504,1
2021-05-28,11504,1
2021-05-29,11504,1
2021-06-02,11504,1
2021-06-03,11504,1
2021-06-04,11504,1
2021-06-05,11504,1
2021-06-06,11504,2
2021-06-09,11504,2
2021-06-10,11504,2
2021-06-13,11504,4
2021-06-15,11504,1
2021-06-17,11504,4
2021-06-22,11504,1
2021-07-04,11504,2
2021-07-06,11504,3
2021-07-07,11504,1
2021-07-09,11504,1
2021-07-11,11504,1
2021-07-12,11504,1
2021-07-14,11504,1
2021-07-15,11504,2
2021-07-17,11504,1
2021-07-23,11504,2
2021-07-24,11504,1
2021-07-26,11504,1
2021-07-27,11504,1
2021-07-28,11504,2
2021-07-29,11504,2
2021-08-11,11504,4
2021-08-12,11504,1
2021-08-14,11504,1
2021-08-15,11504,1
2021-08-16,11504,1
2021-08-25,11504,2
2021-08-26,11504,2
2021-08-31,11504,2
2021-09-02,11504,1
2021-09-05,11504,3
2021-09-07,11504,1
2021-09-12,11504,4
2021-09-14,11504,3
2021-09-16,11504,1
2021-09-17,11504,1
2021-09-18,11504,1
2021-09-22,11504,1
2021-09-26,11504,1
2021-09-28,11504,1
2021-09-29,11504,1
2021-10-03,11504,1
2021-10-06,11504,1
2021-10-16,11504,2
2021-10-19,11504,1
2021-10-20,11504,1
2021-10-21,11504,2
2021-10-24,11504,3
2021-10-27,11504,1
2021-10-28,11504,1
2021-11-06,11504,1
2021-11-22,11504,1
2021-11-24,11504,2
2021-11-25,11504,2
2021-11-28,11504,1
2021-11-29,11504,1
2021-11-30,11504,1
2021-12-01,11504,2
2021-12-03,11504,1
2021-12-04,11504,2
2021-12-12,11504,2
2021-12-19,11504,1
2021-12-22,11504,1
2021-12-23,11504,1
2021-12-24,11504,1
2021-12-25,11504,1
2021-12-26,11504,2
2021-12-28,11504,1
2021-12-29,11504,1
2021-12-30,11504,2
2022-01-01,11504,4
2022-01-02,11504,5
2022-01-05,11504,1
2022-01-06,11504,1
2022-01-19,11504,2
2022-01-20,11504,2
2022-01-21,11504,1
2022-01-22,11504,2
2022-01-23,11504,2
2022-01-24,11504,1
2022-01-26,11504,1
2022-01-27,11504,1
2022-01-30,11504,2
2022-01-31,11504,3
2022-02-03,11504,2
2022-02-06,11504,1
2022-02-11,11504,1
2022-02-16,11504,1
2022-02-17,11504,1
2022-02-23,11504,4
2022-02-26,11504,1
2022-02-27,11504,1
2021-04-24,11505,2
2021-04-25,11505,3
2021-05-01,11505,1
2021-05-02,11505,2
2021-05-05,11505,1
2021-05-06,11505,2
2021-05-07,11505,1
2021-05-08,11505,2
2021-05-10,11505,1
2021-05-12,11505,1
2021-05-14,11505,1
2021-05-17,11505,1
2021-05-18,11505,2
2021-05-19,11505,1
2021-05-20,11505,2
2021-05-23,11505,2
2021-05-26,11505,1
2021-05-28,11505,1
2021-05-29,11505,1
2021-05-30,11505,1
2021-05-31,11505,2
2021-06-01,11505,1
2021-06-03,11505,2
2021-06-05,11505,1
2021-06-07,11505,3
2021-06-08,11505,1
2021-06-09,11505,3
2021-06-10,11505,6
2021-06-12,11505,2
2021-06-13,11505,2
2021-06-14,11505,1
2021-06-16,11505,1
2021-06-18,11505,1
2021-06-19,11505,4
2021-06-20,11505,4
2021-06-22,11505,1
2021-06-24,11505,1
2021-06-25,11505,2
2021-06-26,11505,1
2021-06-27,11505,2
2021-06-28,11505,1
2021-06-29,11505,1
2021-06-30,11505,5
2021-07-02,11505,1
2021-07-03,11505,1
2021-07-04,11505,2
2021-07-06,11505,1
2021-07-12,11505,2
2021-07-16,11505,1
2021-07-19,11505,1
2021-07-20,11505,2
2021-07-25,11505,4
2021-07-26,11505,1
2021-07-27,11505,2
2021-07-31,11505,1
2021-08-01,11505,1
2021-08-02,11505,1
2021-08-04,11505,3
2021-08-05,11505,3
2021-08-07,11505,1
2021-08-09,11505,1
2021-08-10,11505,2
2021-08-12,11505,1
2021-08-13,11505,1
2021-08-14,11505,2
2021-08-15,11505,1
2021-08-18,11505,1
2021-08-22,11505,1
2021-08-24,11505,1
2021-08-27,11505,2
2021-08-28,11505,2
2021-08-29,11505,2
2021-09-04,11505,1
2021-09-08,11505,2
2021-09-09,11505,5
2021-09-11,11505,1
2021-09-12,11505,1
2022-06-17,11505,1
2022-06-24,11505,1
2022-07-13,11505,1
2022-07-15,11505,1
2022-09-01,11505,1
2022-09-02,11505,1
2022-09-03,11505,1
2022-09-10,11505,1
2022-09-14,11505,1
2022-09-17,11505,1
2022-09-18,11505,3
2022-09-19,11505,1
2022-09-28,11505,1
2022-11-02,11505,2
2022-11-03,11505,1
2022-11-05,11505,1
2022-11-06,11505,1
2022-11-07,11505,1
2022-11-10,11505,1
2022-11-11,11505,1
2022-11-14,11505,1
2022-11-16,11505,2
2022-11-17,11505,2
2022-11-19,11505,1
2022-11-20,11505,2
2022-11-21,11505,1
2022-11-22,11505,1
2022-11-25,11505,1
2022-11-26,11505,2
2022-11-27,11505,1
2022-11-28,11505,2
2020-03-21,11506,1
2020-04-11,11506,1
2020-04-12,11506,1
2020-04-21,11506,1
2020-04-26,11506,1
2020-04-27,11506,1
2020-05-01,11506,1
2020-05-12,11506,1
2020-05-15,11506,1
2020-06-01,11506,1
2020-06-25,11506,1
2020-07-09,11506,2
2020-07-15,11506,1
2020-08-06,11506,1
2020-08-25,11506,1
2021-01-19,11515,1
2021-02-26,11515,1
2021-02-28,11515,1
2021-03-20,11515,1
2021-03-23,11515,1
2021-03-28,11515,1
2021-03-30,11515,1
2021-04-04,11515,1
2021-04-09,11515,2
2021-07-07,11515,1
2021-07-11,11515,1
2021-07-14,11515,1
2021-07-22,11515,1
2021-07-24,11515,1
2021-07-31,11515,1
2021-08-03,11515,2
2021-08-11,11515,2
2021-08-12,11515,1
2021-08-22,11515,1
2021-08-25,11515,1
2021-08-28,11515,1
2021-08-29,11515,1
2021-08-30,11515,1
2021-10-21,11515,1
2021-10-27,11515,1
2021-11-24,11515,1
2021-11-25,11515,1
2021-11-26,11515,1
2021-11-27,11515,1
2021-11-28,11515,1
2022-03-30,11515,1
2022-04-04,11515,1
2022-04-07,11515,2
2022-04-08,11515,1
2022-04-10,11515,2
2022-04-11,11515,2
2022-04-13,11515,1
2022-04-14,11515,1
2022-04-16,11515,1
2022-04-17,11515,1
2022-04-18,11515,1
2022-04-19,11515,1
2022-04-20,11515,4
2022-04-25,11515,2
2022-04-26,11515,1
2022-04-28,11515,1
2022-04-29,11515,1
2022-05-01,11515,1
2022-05-03,11515,4
2022-05-06,11515,2
2022-05-08,11515,2
2022-05-16,11515,1
2022-05-17,11515,1
2022-05-18,11515,1
2022-05-19,11515,2
2022-05-20,11515,1
2022-05-21,11515,1
2022-06-01,11515,4
2022-06-05,11515,1
2022-06-07,11515,2
2022-06-09,11515,1
2022-06-10,11515,2
2022-06-13,11515,4
2022-06-14,11515,2
2022-06-15,11515,1
2022-06-19,11515,1
2022-06-20,11515,3
2022-06-22,11515,1
2022-06-24,11515,1
2022-06-25,11515,1
2022-06-26,11515,3
2022-06-27,11515,1
2022-06-28,11515,1
2022-06-30,11515,1
2022-07-01,11515,1
2022-07-03,11515,1
2022-07-04,11515,1
2022-07-05,11515,1
2022-07-06,11515,1
2022-07-10,11515,1
2022-07-12,11515,1
2022-07-14,11515,1
2022-07-15,11515,1
2022-07-18,11515,1
2022-07-19,11515,2
2022-07-20,11515,1
2022-07-21,11515,2
2022-07-22,11515,1
2022-07-23,11515,1
2022-07-24,11515,1
2022-07-25,11515,1
2022-07-26,11515,1
2022-08-02,11515,1
2022-08-05,11515,1
2022-08-06,11515,1
2022-08-09,11515,1
2022-08-12,11515,1
2022-08-15,11515,1
2022-08-19,11515,2
2022-08-21,11515,1
2022-08-23,11515,1
2022-08-25,11515,1
2022-08-28,11515,2
2022-08-29,11515,2
2022-08-30,11515,1
2022-09-01,11515,1
2022-09-13,11515,3
2022-09-17,11515,1
2022-09-18,11515,3
2022-09-19,11515,2
2022-09-20,11515,2
2022-09-21,11515,1
2022-09-22,11515,2
2022-09-23,11515,1
2022-09-26,11515,2
2022-09-27,11515,1
2022-09-28,11515,2
2022-09-29,11515,4
2022-09-30,11515,1
2022-10-01,11515,1
2022-10-02,11515,1
2022-10-03,11515,1
2022-10-06,11515,2
2022-10-07,11515,1
2022-10-08,11515,1
2022-10-09,11515,1
2022-10-10,11515,1
2022-10-11,11515,3
2022-10-13,11515,1
2022-10-14,11515,2
2022-10-15,11515,1
2022-10-17,11515,2
2022-10-18,11515,2
2022-10-19,11515,3
2022-10-20,11515,3
2022-10-21,11515,1
2022-10-22,11515,2
2022-10-25,11515,1
2022-10-29,11515,3
2022-10-30,11515,2
2022-10-31,11515,1
2022-11-01,11515,1
2022-11-02,11515,2
2022-11-03,11515,4
2022-11-04,11515,1
2022-11-08,11515,1
2022-11-09,11515,2
2022-11-13,11515,1
2022-11-14,11515,2
2022-11-16,11515,1
2022-11-18,11515,2
2022-11-19,11515,1
2022-11-21,11515,2
2022-11-23,11515,1
2022-11-24,11515,1
2022-11-26,11515,1
2022-11-27,11515,1
2022-11-29,11515,2
2022-12-04,11515,1
2022-12-07,11515,1
2022-12-08,11515,1
2022-12-09,11515,1
2022-12-10,11515,1
2022-12-12,11515,1
2022-12-17,11515,1
2022-12-20,11515,1
2022-12-21,11515,1
2022-12-25,11515,1
2022-12-26,11515,1
2022-12-27,11515,1
2022-12-28,11515,5
2022-12-29,11515,5
2022-12-30,11515,5
2023-01-01,11515,3
2023-01-02,11515,3
2023-01-03,11515,1
2023-01-04,11515,1
2023-01-05,11515,3
2023-01-06,11515,1
2023-01-08,11515,2
2023-01-09,11515,1
2023-01-10,11515,2
2023-01-11,11515,1
2023-01-12,11515,1
2023-01-13,11515,2
2023-01-14,11515,1
2023-01-15,11515,2
2023-01-16,11515,4
2023-01-17,11515,2
2023-01-18,11515,4
2023-01-19,11515,6
2023-01-20,11515,1
2023-01-21,11515,2
2023-01-24,11515,2
2023-01-25,11515,2
2023-01-26,11515,2
2023-01-27,11515,2
2023-01-28,11515,2
2023-01-29,11515,4
2023-01-30,11515,3
2023-01-31,11515,2
2023-02-01,11515,3
2023-02-02,11515,4
2023-02-03,11515,2
2023-02-06,11515,2
2023-02-07,11515,1
2023-02-08,11515,1
2023-02-09,11515,1
2023-02-10,11515,1
2023-02-11,11515,2
2023-02-12,11515,2
2023-02-13,11515,1
2023-02-14,11515,1
2023-02-15,11515,1
2023-02-17,11515,3
2023-02-18,11515,2
2023-02-19,11515,1
2023-02-20,11515,6
2023-02-21,11515,1
2023-02-22,11515,3
2023-02-23,11515,1
2023-02-24,11515,1
2023-02-26,11515,2
2023-02-27,11515,1
2023-03-02,11515,1
2023-03-03,11515,1
2023-03-05,11515,3
2023-03-07,11515,4
2023-03-08,11515,5
2023-03-09,11515,3
2023-03-10,11515,1
2023-03-12,11515,2
2023-03-13,11515,1
2023-03-14,11515,1
2023-03-15,11515,1
2023-03-18,11515,1
2023-03-19,11515,1
2023-03-20,11515,2
2023-03-21,11515,2
2023-03-25,11515,1
2023-03-26,11515,1
2023-03-27,11515,2
2023-03-28,11515,1
2023-03-29,11515,1
2023-03-30,11515,3
2023-03-31,11515,1
2023-04-01,11515,1
2023-04-03,11515,5
2023-04-04,11515,2
2023-04-07,11515,1
2023-04-08,11515,1
2023-04-12,11515,1
2023-04-13,11515,1
2023-04-16,11515,2
2023-04-17,11515,2
2023-04-19,11515,3
2023-04-20,11515,1
2023-04-24,11515,2
2023-04-26,11515,2
2023-04-27,11515,1
2023-04-29,11515,1
2023-04-30,11515,1
2023-05-01,11515,1
2023-05-04,11515,4
2023-05-07,11515,2
2023-05-08,11515,3
2023-05-09,11515,2
2023-05-10,11515,1
2023-05-11,11515,3
2023-05-12,11515,2
2023-05-15,11515,1
2023-05-16,11515,1
2023-05-17,11515,2
2023-05-20,11515,1
2023-05-23,11515,2
2023-05-24,11515,1
2023-05-25,11515,1
2023-05-26,11515,1
2023-05-27,11515,2
2023-05-28,11515,5
2023-05-29,11515,2
2023-05-30,11515,2
2023-05-31,11515,1
2023-06-02,11515,1
2023-06-04,11515,1
2023-06-05,11515,2
2023-06-07,11515,2
2023-06-08,11515,1
2023-06-11,11515,3
2023-06-13,11515,2
2023-06-15,11515,2
2023-06-16,11515,1
2023-06-17,11515,1
2023-06-19,11515,2
2023-06-20,11515,1
2023-06-21,11515,1
2023-06-25,11515,1
2023-06-26,11515,1
2023-06-27,11515,2
2023-06-28,11515,3
2023-06-29,11515,1
2023-07-01,11515,2
2023-07-02,11515,3
2023-07-03,11515,1
2023-07-04,11515,2
2023-07-05,11515,2
2023-07-06,11515,1
2023-07-09,11515,1
2023-07-10,11515,1
2023-07-11,11515,3
2023-07-12,11515,1
2023-07-16,11515,4
2023-07-17,11515,1
2023-07-18,11515,2
2023-07-20,11515,1
2023-07-24,11515,1
2023-07-25,11515,1
2023-07-27,11515,3
2023-07-28,11515,1
2023-08-02,11515,2
2023-08-03,11515,3
2023-08-05,11515,1
2023-08-06,11515,2
2023-08-08,11515,1
2023-08-09,11515,1
2023-08-10,11515,1
2023-08-11,11515,1
2023-08-15,11515,1
2023-08-17,11515,2
2023-08-18,11515,3
2023-08-19,11515,2
2023-08-20,11515,1
2023-08-21,11515,1
2023-08-24,11515,1
2023-08-27,11515,2
2023-08-29,11515,1
2023-08-30,11515,2
2023-09-01,11515,1
2023-09-02,11515,1
2023-09-04,11515,1
2023-09-05,11515,2
2023-09-08,11515,1
2023-09-09,11515,1
2023-09-11,11515,1
2023-09-12,11515,1
2023-09-17,11515,1
2023-09-30,11515,1
2023-10-12,11515,1
2023-10-31,11515,1
2023-11-01,11515,1
2023-11-02,11515,4
2023-11-03,11515,4
2023-11-04,11515,1
2023-11-09,11515,2
2023-11-12,11515,2
2023-11-13,11515,2
2023-11-14,11515,2
2023-11-15,11515,1
2023-11-17,11515,1
2023-11-18,11515,2
2023-11-19,11515,2
2023-11-20,11515,1
2023-11-27,11515,1
2023-11-28,11515,1
2023-11-29,11515,2
2023-12-02,11515,1
2023-12-03,11515,1
2023-12-08,11515,1
2023-12-09,11515,1
2023-12-10,11515,1
2023-12-11,11515,2
2023-12-14,11515,1
2023-12-15,11515,1
2023-12-16,11515,1
2023-12-17,11515,2
2023-12-18,11515,2
2023-12-19,11515,1
2023-12-21,11515,3
2023-12-25,11515,2
2023-12-26,11515,1
2023-12-27,11515,1
2023-12-28,11515,4
2023-12-29,11515,1
2023-12-30,11515,1
2023-12-31,11515,2
2020-01-02,11524,1
2020-01-05,11524,1
2020-01-06,11524,1
2020-01-07,11524,1
2020-01-08,11524,1
2020-01-11,11524,1
2020-01-12,11524,3
2020-01-14,11524,2
2020-01-19,11524,1
2020-01-21,11524,2
2020-01-26,11524,3
2020-01-31,11524,1
2020-02-04,11524,1
2020-02-07,11524,1
2020-02-09,11524,1
2020-02-10,11524,1
2020-02-11,11524,1
2020-02-12,11524,2
2020-02-14,11524,1
2020-02-17,11524,1
2020-02-19,11524,2
2020-02-20,11524,1
2020-02-22,11524,1
2020-02-25,11524,2
2020-02-27,11524,1
2020-03-01,11524,2
2020-03-03,11524,1
2020-03-04,11524,1
2020-03-06,11524,1
2020-03-14,11524,1
2020-03-17,11524,2
2020-03-29,11524,1
2020-04-03,11524,1
2020-05-07,11524,1
2020-05-10,11524,2
2020-05-12,11524,2
2020-05-17,11524,1
2020-05-20,11524,1
2020-05-24,11524,1
2020-05-25,11524,1
2020-05-26,11524,1
2020-05-27,11524,2
2020-05-29,11524,1
2020-05-31,11524,1
2020-06-02,11524,2
2020-06-03,11524,1
2020-06-04,11524,1
2020-06-05,11524,1
2020-06-09,11524,1
2020-06-10,11524,3
2020-06-13,11524,1
2020-06-14,11524,1
2020-06-18,11524,2
2020-06-21,11524,1
2020-06-23,11524,1
2020-06-29,11524,1
2020-07-02,11524,2
2020-07-05,11524,2
2020-07-06,11524,2
2020-07-08,11524,1
2020-07-13,11524,3
2020-07-17,11524,1
2020-07-18,11524,1
2020-07-19,11524,1
2020-07-20,11524,1
2020-07-21,11524,1
2020-07-22,11524,1
2020-08-03,11524,1
2020-08-04,11524,2
2020-08-14,11524,3
2020-08-16,11524,1
2020-08-19,11524,6
2020-08-20,11524,1
2020-08-21,11524,1
2020-08-24,11524,1
2020-08-30,11524,4
2020-09-04,11524,1
2020-09-07,11524,3
2020-09-22,11524,1
2020-09-25,11524,1
2020-09-26,11524,1
2020-09-27,11524,1
2020-09-29,11524,2
2020-09-30,11524,1
2020-10-01,11524,1
2020-10-02,11524,1
2020-10-08,11524,1
2020-10-14,11524,1
2020-11-03,11524,1
2020-11-08,11524,1
2020-11-10,11524,1
2020-11-13,11524,1
2020-11-15,11524,1
2020-11-16,11524,3
2020-11-19,11524,1
2020-11-20,11524,1
2020-11-21,11524,1
2020-11-29,11524,3
2020-12-01,11524,1
2020-12-03,11524,1
2020-12-10,11524,4
2020-12-13,11524,1
2020-12-15,11524,1
2020-12-17,11524,1
2020-12-23,11524,1
2020-12-27,11524,1
2020-12-30,11524,2
2021-01-03,11524,2
2021-01-05,11524,1
2021-01-06,11524,1
2021-01-12,11524,2
2021-01-13,11524,1
2021-01-15,11524,1
2021-01-16,11524,1
2021-01-22,11524,1
2021-01-24,11524,1
2021-01-27,11524,1
2021-01-31,11524,1
2021-02-14,11524,2
2021-02-19,11524,2
2021-02-21,11524,4
2021-03-03,11524,1
2021-03-05,11524,1
2021-03-07,11524,4
2021-03-08,11524,3
2021-03-09,11524,2
2021-03-10,11524,1
2021-03-11,11524,3
2021-03-22,11524,1
2021-03-23,11524,1
2021-03-25,11524,2
2021-03-28,11524,2
2021-04-04,11524,1
2021-04-07,11524,1
2021-04-09,11524,1
2021-04-11,11524,1
2021-04-19,11524,1
2021-04-20,11524,1
2021-04-21,11524,3
2021-04-24,11524,3
2021-04-26,11524,1
2021-04-27,11524,2
2021-04-28,11524,1
2021-05-14,11524,1
2021-05-18,11524,2
2021-06-13,11524,1
2021-06-20,11524,1
2021-07-04,11524,1
2021-07-06,11524,2
2021-07-07,11524,1
2021-07-10,11524,1
2021-07-21,11524,1
2021-07-25,11524,2
2021-07-26,11524,1
2021-07-28,11524,1
2021-08-08,11524,1
2021-08-11,11524,1
2021-08-14,11524,1
2021-08-16,11524,2
2021-08-18,11524,1
2021-08-20,11524,1
2021-08-21,11524,1
2021-08-22,11524,2
